SLG_ADJ;Selangorese;;;;;;;;;;;;;
SLG;Selangor;;;;;;;;;;;;;
SLO_anarcho_liberal;Radikalna stranka;;;;;;;;;;;;;x;;;;
SLO_communist;Komunisticna stranka;;;;;;;;;;;;;x;;;;
SLO_conservative_2;Slovenska ljudska stranka;;;;;;;;;;;;;x;;;;
SLO_conservative;Staroslovenci;;;;;;;;;;;;;x;;;;
SLO_fascist;Faöisticna stranka;;;;;;;;;;;;;x;;;;
SLO_liberal_2;Narodno napredna stranka;;;;;;;;;;;;;x;;;;
SLO_liberal;Mladoslovenci;;;;;;;;;;;;;x;;;;
SLO_reactionary;Nacionalisticna stranka;;;;;;;;;;;;;x;;;;
SLO_socialist;Jugoslovanska socialdemokratska stranka;;;;;;;;;;;;;x;;;;
SLS_ADJ;Silesian;;;;;;;;;;;;;
SLS_anarcho_liberal;Radical Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
SLS_communist;Communist Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
SLS_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;
SLS_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
SLS_fascist;Fascists;;;;;;;;;;;;;
SLS_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
SLS_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
SLS_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
SLS;Silesia;;;;;;;;;;;;;
SLS_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
SLW_absolute_monarchy;Bone;;;;;;;;;;;;;
SLW_ADJ;Sulawesian;;;;;;;;;;;;;
SLV_anarcho_liberal;Radik·lna p·rty;;;;;;;;;;;;;x;;;;
SLV_communist;Komunistick· strana;;;;;;;;;;;;;x;;;;
SLV_conservative;Slovensk· n·rodn· strana;;;;;;;;;;;;;x;;;;
SLV_fascist;Slovensk· Ludov· Strana;;;;;;;;;;;;;
SLW_hms_government;Bone;;;;;;;;;;;;;
SLV_liberal;Liber·lna strana;;;;;;;;;;;;;x;;;;
SLW_prussian_constitutionalism;Bone;;;;;;;;;;;;;
SLV_reactionary;Nacionalistick· strana;;;;;;;;;;;;;x;;;;
SLV_socialist;Slovensk· soci·lnodemokratick· strana;;;;;;;;;;;;;x;;;;
SLW;Sulawesi;;;;;;;;;;;;;
SMI_ADJ;Sami;Sami;Sami;;;;;;;;;;;
SMI_anarcho_liberal;Radical Party;Radical Party;Radical Party;;;;;;;;;;;
SMI_communist;Communist Party;Communist Party;Communist Party;;;;;;;;;;;
SMI_conservative;Conservative Party;Conservative Party;Conservative Party;;;;;;;;;;;
SMI_fascist;Fascist Party;Fascist Party;Fascist Party;;;;;;;;;;;
SMI_liberal;Liberal Party;Liberal Party;Liberal Party;;;;;;;;;;;
SMI_reactionary;Nationalist Party;Nationalist Party;Nationalist Party;;;;;;;;;;;
SMI;Sapmi;Sapmi;Sapmi;;;;;;;;;;;
SMI_socialist;Labour Party;Labour Party;Labour Party;;;;;;;;;;;
SMO_ADJ;Samoan;;;;;;;;;;;;;
SMO;Samoa;;;;;;;;;;;;;
SNG_ADJ;Senegalese;;;;;;;;;;;;;
SNG_anarcho_liberal;Convention of Democrats and Patriots;;;;;;;;;;;;;
SNG_communist;African Independence Party;;;;;;;;;;;;;
SNG_conservative;African Regroupment Party;;;;;;;;;;;;;
SNG_fascist;Alliance of the Forces of Progress;;;;;;;;;;;;;
SNG_liberal;Senegalese Democratic Party;;;;;;;;;;;;;
SNG_reactionary;Senegalese Solidarity Party;;;;;;;;;;;;;
SNG;Senegal;;;;;;;;;;;;;
SNG_socialist;Senegalese Progressive Union;;;;;;;;;;;;;
SNZ_ADJ;Munsterian;Munsterian;Munsterian;;;;;;;;;;;
SNZ_anarcho_liberal;Radical Party;Radical Party;Radical Party;;;;;;;;;;;
SNZ_bourgeois_dictatorship_ADJ;South Islander;South Islander;South Islander;;;;;;;;;;;
SNZ_bourgeois_dictatorship;South Island Republic;South Island Republic;South Island Republic;;;;;;;;;;;
SNZ_communist;Communist Party;Communist Party;Communist Party;;;;;;;;;;;
SNZ_conservative;Conservative Party;Conservative Party;Conservative Party;;;;;;;;;;;
SNZ_democracy_ADJ;South Islander;South Islander;South Islander;;;;;;;;;;;
SNZ_democracy;South Island Republic;South Island Republic;South Island Republic;;;;;;;;;;;
SNZ_fascist_dictatorship_ADJ;Zealandian;Zealandian;Zealandian;;;;;;;;;;;
SNZ_fascist_dictatorship;Zealandia;Zealandia;Zealandia;;;;;;;;;;;
SNZ_fascist;Fascist Party;Fascist Party;Fascist Party;;;;;;;;;;;
SNZ_liberal;Liberal Party;Liberal Party;Liberal Party;;;;;;;;;;;
SNZ;New Munster;New Munster;New Munster;;;;;;;;;;;
SNZ_presidential_dictatorship_ADJ;South Islander;South Islander;South Islander;;;;;;;;;;;
SNZ_presidential_dictatorship;South Island Republic;South Island Republic;South Island Republic;;;;;;;;;;;
SNZ_proletarian_dictatorship_ADJ;Zealandian;Zealandian;Zealandian;;;;;;;;;;;
SNZ_proletarian_dictatorship;Zealandia;Zealandia;Zealandia;;;;;;;;;;;
SNZ_reactionary;Nationalist Party;Nationalist Party;Nationalist Party;;;;;;;;;;;
SNZ_socialist;Labour Party;Labour Party;Labour Party;;;;;;;;;;;
SOM_ADJ;Somali;Somali;Somalisch;;;;;;;;;;;
SOM_anarcho_liberal;Somali National Congress;;;;;;;;;;;;;
SOM_communist;Somali Revolutionary Socialist Party;;;;;;;;;;;;;
SOM_conservative;United Somali Party;;;;;;;;;;;;;
SOM_fascist;Greater Somalia League;;;;;;;;;;;;;
SOM_liberal;Somali Democratic Union;;;;;;;;;;;;;
SOM_proletarian_dictatorship;Somali Democratic Republic;;;;;;;;;;;;;
SOM_reactionary;Somali National League;;;;;;;;;;;;;
SOM_socialist;Somali Youth League;;;;;;;;;;;;;
SOM;Somaliland;Somalia;Somalia;;Somalia;;;;;;;;;
SON_ADJ;Sonoran;;;;;;;;;;;;;
SON_anarcho_liberal;Partido Federalista;Partido Federalista;Partido Federalista;;;;;;;;;;;
SON_communist;Partido Communist;Partido communiste;Partido Communist;;;;;;;;;;;
SON_conservative_2;Partido Moderado Liberal;Partido Moderado Liberal;Partido Moderado Liberal;;;;;;;;;;;
SON_conservative_3;Partido Constitucionalista;Partido Constitucionalista;Partido Constitucionalista;;;;;;;;;;;
SON_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;;;;;;;;;;
SON_fascist;Partido Fascist;Partido fasciste;Partido Fascist;;;;;;;;;;;
SON_liberal_2;Partido Radical Liberal;Partido Radical Liberal;Partido Radical Liberal;;;;;;;;;;;
SON_liberal_3;Partido Progresista;Partido Progresista;Partido Progresista;;;;;;;;;;;
SON_liberal_4;Partido Antireelecionista;Partido Antireelecionista;Partido Antireelecionista;;;;;;;;;;;
SON_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;;;;;;;;;;
SON_reactionary;Partido Imperialista;Partido Imperialista;Partido Imperialista;;;;;;;;;;;
SON_socialist;Partido Socialist;Partido socialiste;Partido Socialist;;;;;;;;;;;
SON;Sonora;;;;;;;;;;;;;
southern_bantu;Southern Bantu;;;;;;;;;;;;;
south_forest_bantu;Central Bantu;;;;;;;;;;;;;
SPC_absolute_monarchy;Carlist Spain;;;;;;;;;;;;;
SPC_ADJ;Spanish;;;;;;;;;;;;;
SPC_hms_government;Carlist Spain;;;;;;;;;;;;;
SPC_prussian_constitutionalism;Carlist Spain;;;;;;;;;;;;;
SPC;Spain;;;;;;;;;;;;;
SPU_ADJ;South Peruvian;;;;;;;;;;;;;
SPU;South Peru;;;;;;;;;;;;;
SRD_ADJ;Sardinian;;;;;;;;;;;;;
SRD;Sardinia;;;;;;;;;;;;;
SRI_absolute_monarchy_ADJ;Ceylonian;;;;;;;;;;;;;
SRI_absolute_monarchy;Ceylon;;;;;;;;;;;;;
SRI_ADJ;Sri Lankan;;;;;;;;;;;;;
SRI_anarcho_liberal;The Radical Faction;;;;;;;;;;;;;
SRI_communist;The Communist Faction;;;;;;;;;;;;;
SRI_conservative;Royal Faction;;;;;;;;;;;;;
SRI_fascist;The Fascist Faction;;;;;;;;;;;;;
SRI_hms_government_ADJ;Ceylonian;;;;;;;;;;;;;
SRI_hms_government;Ceylon;;;;;;;;;;;;;
SRI_liberal;The Liberal Faction;;;;;;;;;;;;;
SRI_prussian_constitutionalism_ADJ;Ceylonian;;;;;;;;;;;;;
SRI_prussian_constitutionalism;Ceylon;;;;;;;;;;;;;
SRI_reactionary;The Nationalist Faction;;;;;;;;;;;;;
SRI_socialist;The Socialist Faction;;;;;;;;;;;;;
SRI;Sri Lanka;;;;;;;;;;;;;
SRN_ADJ;Sorani;;;;;;;;;;;;;
SRN;Soran;;;;;;;;;;;;;
SUA_ADJ;Suazi;Suazi;Suazi;;;;;;;;;;;
SUA_anarcho_liberal;Freedom Faction;Faction de libertÈ;Freiheits Fraktion;;;;;;;;;;;
SUA_bourgeois_dictatorship;Swaziland;;;;;;;;;;;;;
SUA_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
SUA_conservative;Royal Faction;Faction royale;Kˆnigsfraktion;;;;;;;;;;;
SUA_democracy;Swaziland;;;;;;;;;;;;;
SUA_fascist_dictatorship_ADJ;Siswati;;;;;;;;;;;;;
SUA_fascist_dictatorship;Swatini;;;;;;;;;;;;;
SUA_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
SUA_liberal;Reform Faction;Faction de rÈforme;Verbesserung Fraktion;;;;;;;;;;;
SUA_presidential_dictatorship;Swaziland;;;;;;;;;;;;;
SUA_proletarian_dictatorship;Swaziland;;;;;;;;;;;;;
SUA_reactionary;Traditional Faction;Faction traditionnelle;Traditionelle Fraktion;;;;;;;;;;;
SUA_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
SUA;Suazi;Suazi;Suazi;;Suazi;;;;;;;;;
SUD_ADJ;Sudanese;;;;;;;;;;;;;
SUD_anarcho_liberal;Al Anarkiliberali;;;;;;;;;;;;;
SUD_communist;Al Shiu'i;;;;;;;;;;;;;
SUD_conservative;Al Muhafidh;;;;;;;;;;;;;
SUD_fascist;Al Fashi;;;;;;;;;;;;;
SUD_liberal;Al Mutaharir;;;;;;;;;;;;;
SUD_reactionary;The Mahdists;;;;;;;;;;;;;
SUD_socialist;Al Ishtiraki;;;;;;;;;;;;;
SUD;Sudan;;;;;;;;;;;;;
SUD_theocracy;Mahdist Sudan;;;;;;;;;;;;;
SUL_ADJ;Sulu;;;;;;;;;;;;;
SUL_anarcho_liberal;Radical Faction;;;;;;;;;;;;;
SUL_communist;Communist Faction;;;;;;;;;;;;;
SUL_conservative;Conservatist Faction;;;;;;;;;;;;;
SUL_fascist;Fascist faction;;;;;;;;;;;;;
SUL_liberal;Reformist Faction;;;;;;;;;;;;;
SUL_reactionary;Nationalist Faction;;;;;;;;;;;;;
SUL_socialist;Progressive Faction;;;;;;;;;;;;;
SUL;Sulu;;;;;;;;;;;;;
SWH_ADJ;Schleswigian;;;;;;;;;;;;;
SWH_anarcho_liberal;Radical Arbeiterpartei;;;;;;;;;;;;;
SWH_communist;Communist Arbeiterpartei;;;;;;;;;;;;;
SWH_conservative_2;Konservative Partei;;;;;;;;;;;;;
SWH_conservative_3;Christsoz. Arbeiterpartei;;;;;;;;;;;;;
SWH_conservative;Zentrumspartei;;;;;;;;;;;;;
SWH_fascist;NSDP;;;;;;;;;;;;;
SWH_liberal_2;Nationalliberale;;;;;;;;;;;;;
SWH_liberal_3;Freisinnige Partei;;;;;;;;;;;;;
SWH_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;;;;;;;;;;
SWH_reactionary;Nationale Partei;;;;;;;;;;;;;
SWH;Schleswig-Holstein;;;;;;;;;;;;;
SWH_socialist_2;Sozialdem. Arbeiterpartei;;;;;;;;;;;;;
SWH_socialist_3;Sozial. Arbeiterpartei;;;;;;;;;;;;;
SWH_socialist;Deutscher Arbeiterverein;;;;;;;;;;;;;
SWI_communist;Kommunistische Partei;;;;;;;;;;;;;
SWI_fascist;Nationale Front;;;;;;;;;;;;;
SWI_liberal;Freisinnig-Demokratische Partei;;;;;;;;;;;;;
SWK_ADJ;Sarawakian;;;;;;;;;;;;;
SWK_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facciÛn radical;;;;;;;;;
SWK_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facciÛn comunista;;;;;;;;;
SWK_conservative;Rajah Faction;Faction royale;Kˆnigsfraktion;;FacciÛn real;;;;;;;;;
SWK_fascist_dictatorship_ADJ;Bornean;;;;;;;;;;;;;
SWK_fascist_dictatorship;Borneo Republic;;;;;;;;;;;;;
SWK_fascist;The Borneo Faction;Faction fasciste;Die faschistische Fraktion;;La facciÛn fascista;;;;;;;;;
SWK_liberal;The Liberal Faction;Faction libÈrale;Die liberale Fraktion;;La facciÛn liberal;;;;;;;;;
SWK_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facciÛn nacionalista;;;;;;;;;
SWK;Sarawak;;;;;;;;;;;;;
SWK_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facciÛn socialista;;;;;;;;;
SVY_ADJ;Savoyard;;;;;;;;;;;;;
SVY;Savoy;;;;;;;;;;;;;
SXI_presidential_dictatorship;Shanxi Clique;Clique de Shanxi;Shanxi-Clique;;;;;;;;;;;
SXI;Shanxi;Clique de Shanxi;Shanxi-Clique;;;;;;;;;;;
SYR_ADJ;Syrian;;;;;;;;;;;;;
SYR_anarcho_liberal;Hizb al-Wataniyyin al-Ahrar;;;;;;;;;;;;;
SYR_communist;Al-hizb ash-Shuyu'i as-Suri;;;;;;;;;;;;;
SYR_conservative;Jamíiyat al-Arabiya al-Fatat;;;;;;;;;;;;;
SYR_fascist;Al-Hizb Al-Suri Al-Qawmi Al-'Ijtima'i;;;;;;;;;;;;;
SYR_liberal;Hizb al-Islah al-Suriy;;;;;;;;;;;;;
SYR_reactionary;Haraka al-Ahd al-Watani;;;;;;;;;;;;;
SYR_socialist;Haraka al-Ishtirakiyyun al-Arab;;;;;;;;;;;;;
SYR;Syria;;;;;;;;;;;;;
SZC_ADJ;Sichuan;;;;;;;;;;;;;
SZC_anarcho_liberal;Freedom Party;Parti de la libertÈ;Freiheitspartei;;;;;;;;;;;
SZC_communist;Chinese Communist Party;Parti communiste chinois;Kommunistische Partei China;;;;;;;;;;;
SZC_conservative;Kuomintang Faction;Faction Kuomintang;Guomintang-Fraktion;;;;;;;;;;;
SZC_fascist;Fascist Party;Parti fasciste;Faschistische Partei;;;;;;;;;;;
SZC_liberal;Liberal Party;Parti libÈral;Liberale Partei;;;;;;;;;;;
SZC_presidential_dictatorship;Sichuan Clique;;;;;;;;;;;;;
SZC_reactionary;Beiyang Faction;Faction Rongting;Rongting-Fraktion;;;;;;;;;;;
SZC;Sichuan;;;;;;;;;;;;;
SZC_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;;;;;;;;;;
TAI_ADJ;Taiwanese;;;;;;;;;;;;;
TAI_anarcho_liberal;Radical Party;;;;;;;;;;;;;
TAI_communist;Communist Party;;;;;;;;;;;;;
TAI_conservative;Conservative Party;;;;;;;;;;;;;
TAI_fascist;Fascist Party;;;;;;;;;;;;;
TAI_liberal;Liberal Party;;;;;;;;;;;;;
TAI_reactionary;Nationalist Party;;;;;;;;;;;;;
TAI_socialist;Socialist Party;;;;;;;;;;;;;
TAI;Taiwan;;;;;;;;;;;;;
TAJ_ADJ;Tajik;;;;;;;;;;;;;
TAJ_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
TAJ_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
TAJ_conservative;Royal Faction;Faction royale;Kˆnigsfraktion;;;;;;;;;;;
TAJ_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
TAJ_liberal;The Liberal Faction;Faction libÈrale;Die liberale Fraktion;;;;;;;;;;;
TAJ_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
TAJ_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
TAJ;Tajikistan;;;;;;;;;;;;;
TAR_ADJ;Tatar;;;;;;;;;;;;;
TAR_anarcho_liberal;The Libertains;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
TAR_communist;The Communists;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
TAR_conservative;The Conservatives;Faction royale;Kˆnigsfraktion;;;;;;;;;;;
TAR_fascist;The Nationalists;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
TAR_liberal;The Liberals;Faction libÈrale;Die liberale Fraktion;;;;;;;;;;;
TAR_reactionary;The Khanate Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
TAR_socialist;The Socialists;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
TAR;Tatarstan;;;;;;;;;;;;;
TAS_absolute_monarchy_ADJ;Van Diemonian;Van Diemonian;Van Diemonian;;;;;;;;;;;
TAS_absolute_monarchy;Van Diemen's Land;Van Diemen's Land;Van Diemen's Land;;;;;;;;;;;
TAS_ADJ;Tasmanian;Tasmanian;Tasmanian;;;;;;;;;;;
TAS_anarcho_liberal;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;
TAS_communist;Communist Party;Communist Party;Communist Party;;;;;;;;;;;
TAS_conservative_1;Anti-Socialist Party;Anti-Socialist Party;Anti-Socialist Party;;;;;;;;;;;
TAS_conservative_2;Nationalist Party;Nationalist Party;Nationalist Party;;;;;;;;;;;
TAS_conservative;Conservative Faction;Conservative Faction;Conservative Faction;;;;;;;;;;;
TAS_fascist;Fascist Party;Fascist Party;Fascist Party;;;;;;;;;;;
TAS_liberal_1;Liberal Party;Liberal Party;Liberal Party;;;;;;;;;;;
TAS_liberal;Liberal Faction;Liberal Faction;Liberal Faction;;;;;;;;;;;
TAS_reactionary_2;Country Party;Country Party;Country Party;;;;;;;;;;;
TAS_reactionary;Radical Nationalists;Radical Nationalists;Radical Nationalists;;;;;;;;;;;
TAS_socialist_1;Labor Party;Labor Party;Labor Party;;;;;;;;;;;
TAS_socialist;Labour Faction;Labour Faction;Labour Faction;;;;;;;;;;;
TAS;Tasmania;Tasmania;Tasmania;;;;;;;;;;;
TCA_ADJ;Transcaucasian;;;;;;;;;;;;;
TCA;Transcaucasia;;;;;;;;;;;;;
teda;Toubou;;;;;;;;;;;;;
TGA_ADJ;Tongan;;;;;;;;;;;;;
TGA;Tonga;;;;;;;;;;;;;
TIG_ADJ;Tigrayan;Tigrayienne;Tigrayische;;;;;;;;;;;
TIG_anarcho_liberal;Freedom Faction;Faction libertÈ;Freiheit Fraktion;;;;;;;;;;;
TIG_communist;Tigrayan Communist Party;Tigrayienne Parti communiste;Tigrayan Kommunistischen Partei;;;;;;;;;;;
TIG_conservative;Faction of the Ras of Tigray;Faction de l'Ras du TigrÈ;Fraktion der Ras von Tigray;;;;;;;;;;;
TIG_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
TIG_liberal;Reform Faction;Faction de rÈforme;Verbesserung Fraktion;;;;;;;;;;;
TIG_reactionary;Traditionalist faction;Faction traditionaliste;Traditionalist Fraktion;;;;;;;;;;;
TIG_socialist;Tigrayan People's Liberation Front;Front de libÈration du Tigrayienne populaire;Tigrayan Volksbefreiungsfront;;;;;;;;;;;
TIG;Tigray;Tigray;Tigray;;Tigray;;;;;;;;;
tiv;Bantoid;;;;;;;;;;;;;
TKG_ADJ;Tokugawa;;;;;;;;;;;;;
TKG_fascist;Kokuryukai;;;;;;;;;;;;;
TKG;Shogunate Japan;;;;;;;;;;;;;
TKM_ADJ;Turkmenian;;;;;;;;;;;;;
TKM_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
TKM_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
TKM_conservative;Royal Faction;Faction royale;Kˆnigsfraktion;;;;;;;;;;;
TKM_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
TKM_liberal;The Liberal Faction;Faction libÈrale;Die liberale Fraktion;;;;;;;;;;;
TKM_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
TKM_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
TKM;Turkmenistan;;;;;;;;;;;;;
TKS_ADJ;Turkic;;;;;;;;;;;;;
TKS_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
TKS_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
TKS_conservative;Royal Faction;Faction royale;Kˆnigsfraktion;;;;;;;;;;;
TKS_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
TKS_liberal;The Liberal Faction;Faction libÈrale;Die liberale Fraktion;;;;;;;;;;;
TKS_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
TKS_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
TKS;Turkestan;;;;;;;;;;;;;
TMR_absolute_monarchy;Wehali;;;;;;;;;;;;;
TMR_ADJ;Timorese;;;;;;;;;;;;;
TMR;Timor;;;;;;;;;;;;;
TMT_ADJ;Tuamotu;;;;;;;;;;;;;
TMT;Tuamotu;;;;;;;;;;;;;
TNT_ADJ;Tuvan;;;;;;;;;;;;;
TNT_anarcho_liberal;Freedom Party;Parti de la libertÈ;Freiheitspartei;;;;;;;;;;;
TNT_communist;Communist Party;Parti communiste ;Kommunistische Partei;;;;;;;;;;;
TNT_conservative;Conservative Party;Parti conservateur;Konservative Partei;;;;;;;;;;;
TNT_fascist;Unity Party;Parti unitaire;Einheitspartei;;;;;;;;;;;
TNT_liberal;Liberal Party;Parti libÈral;Liberale Partei;;;;;;;;;;;
TNT_reactionary;Lama Faction;Faction Lama;Lama-Fraktion;;;;;;;;;;;
TNT_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;;;;;;;;;;
TNT;Tannu Tuva;;;;;;;;;;;;;
TNZ_ADJ;Tanganyikan;;;;;;;;;;;;;
TNZ_anarcho_liberal;United Democratic Party;;;;;;;;;;;;;
TNZ_communist;Party of the Revolution;;;;;;;;;;;;;
TNZ_conservative;Party for Democracy and Progress;;;;;;;;;;;;;
TNZ_fascist;National Reconstruction Alliance;;;;;;;;;;;;;
TNZ_liberal;Civic United Front;;;;;;;;;;;;;
TNZ_reactionary;Justice and Development Party;;;;;;;;;;;;;
TNZ_socialist;NCCRñMageuzi;;;;;;;;;;;;;
TNZ;Tanganyika;;;;;;;;;;;;;
TOG_ADJ;Togolese;;;;;;;;;;;;;
TOG_anarcho_liberal;Rally of Young Togolese;;;;;;;;;;;;;
TOG_communist;Juvento;;;;;;;;;;;;;
TOG_conservative;Party of Progress;;;;;;;;;;;;;
TOG_fascist;Togolese People's Movement;;;;;;;;;;;;;
TOG_liberal;UCPN;;;;;;;;;;;;;
TOG_reactionary;Rally of the Togolese People;;;;;;;;;;;;;
TOG_socialist;Party of Togolese Unity;;;;;;;;;;;;;
TOG;Togo;;;;;;;;;;;;;
TOO_ADJ;Tooro;Toro;Toro;;;;;;;;;;;
TOO_anarcho_liberal;Freedom Faction;Faction de libertÈ;Freiheits Fraktion;;;;;;;;;;;
TOO_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
TOO_conservative;Almaami Faction;Faction Almaami;Almaami Fraktion;;;;;;;;;;;
TOO_fascist;Empire Faction;Faction d'empire;Reich Fraktion;;;;;;;;;;;
TOO;Futa Tooro;Futa Toro;Fuua Toro;;Fouta Toro;;;;;;;;;
TOO_liberal;Reform Faction;Faction de rÈforme;Verbesserung Fraktion;;;;;;;;;;;
TOO_reactionary;Religious Faction;Faction Religieux;Religiˆse Fraktion;;;;;;;;;;;
TOO_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
TOS_absolute_monarchy_ADJ;Yamauchi;;;;;;;;;;;;;
TOS_absolute_monarchy;Tosa;;;;;;;;;;;;;
TOS_ADJ;Shikokuan;;;;;;;;;;;;;
TOS_hms_government_ADJ;Yamauchi;;;;;;;;;;;;;
TOS_hms_government;Tosa;;;;;;;;;;;;;
TOS_prussian_constitutionalism_ADJ;Yamauchi;;;;;;;;;;;;;
TOS_prussian_constitutionalism;Tosa;;;;;;;;;;;;;
TOS;Shikoku;;;;;;;;;;;;;
TOU_ADJ;Tukulor;;;;;;;;;;;;;
TOU_bourgeois_dictatorship;Tukulor Republic;;;;;;;;;;;;;
TOU_democracy;Tukulor Republic;;;;;;;;;;;;;
TOU_fascist_dictatorship_ADJ;Sahelian;;;;;;;;;;;;;
TOU_fascist_dictatorship;Sahelian Republic;;;;;;;;;;;;;
TOU_presidential_dictatorship;Tukulor Republic;;;;;;;;;;;;;
TOU_proletarian_dictatorship_ADJ;Sahelian;;;;;;;;;;;;;
TOU_proletarian_dictatorship;Sahelian People's Republic;;;;;;;;;;;;;
TOU;Tukulor Empire;;;;;;;;;;;;;
TPG_ADJ;Taiping;;;;;;;;;;;;;
TPG_anarcho_liberal;The Radical Faction;;;;;;;;;;;;;
TPG_bourgeois_dictatorship;Taiping Republic;;;;;;;;;;;;;
TPG_communist;The Communist Faction;;;;;;;;;;;;;
TPG_conservative;West King;;;;;;;;;;;;;
TPG_democracy;Taiping Republic;;;;;;;;;;;;;
TPG_fascist_dictatorship;Taiping;;;;;;;;;;;;;
TPG_fascist;The Fascist Faction;;;;;;;;;;;;;
TPG;Heavenly Kingdom;;;;;;;;;;;;;
TPG_liberal;Yi King;;;;;;;;;;;;;
TPG_presidential_dictatorship;Taiping Clique;;;;;;;;;;;;;
TPG_proletarian_dictatorship;Communist Taiping;;;;;;;;;;;;;
TPG_reactionary;East King;;;;;;;;;;;;;
TPG_socialist;North King;;;;;;;;;;;;;
TRE_anarcho_liberal;Radicali;Radicali;Radicali;;Radicali;;;;;;;;;
TRE_communist;Rivoluzionari;Rivoluzionari;Rivoluzionari;;Rivoluzio nari;;;;;;;;;
TRE_conservative;Partito Popolare;;;;;;;;;;;;;x;;;;
TRE_conservative;Transigenti;Transigenti;Transigen ti;;Transigenti;;;;;;;;;
TRE_fascist;Fascisti;Fascisti;Fascisti;;Fascisti;;;;;;;;;
TRE_liberal;Intransigenti;Intransigenti;Intransige nti;;Intransigenti;;;;;;;;;
TRE_liberal;Partito Liberale;;;;;;;;;;;;;x;;;;
TRE_reactionary_2;Cattolici;Cattolici;Cattolici;;C attolici;;;;;;;;;
TRE_reactionary;Monarchici;Monarchici;Monarchici;;Monarchici;;;;;;;;;
TRE_reactionary;Partito Clericale;;;;;;;;;;;;;x;;;;
TRE_socialist;Partito Socialdemocratico;;;;;;;;;;;;;x;;;;
TRE_socialist;Socialisti;Socialisti;Socialisti;;So cialisti;;;;;;;;;
TRK_ADJ;Trukese;Trukese;Trukese;;;;;;;;;;;
